interval_frameComposited_VideoEncoded,interval_VideoReceivedByClient_VideoDecoded,interval_network,(client_stats.video_decoder_queue.as_secs_f32()*1000.).to_string(),(client_stats.rendering.as_secs_f32()*1000.).to_string(),(client_stats.vsync_queue.as_secs_f32()*1000.).to_string(),interval_total_pipeline,target_bitrate,plr,bitrate_statistics,total_packets_send,average_packet_size,shard_loss_rate,client_stats.bytes_count.to_string(),frame_send_timestamp,first_packet_arrive,last_packet_arrive,frame_arrive_timestamp,total_size_for_this_frame,total_packets_for_this_frame,timestamp_delta_string,arrival_time_delta_ms_string,packet_size_delta_string,network_estimate,threshold_c,m_trend,target_bitrate_bps_inrtc,current_state,next_state,bitrate_pass_to_webrtc,difference.to_string(),last_decrease,link_lower,link_upper,link_has_estimate,link_estimate,link_devia,test_thr,input_thr,bitrate_estimate_rtc.to_string(),gradient_c.to_string(),delta.to_string(),self.state.to_string(),frame.target_timestamp.as_nanos().to_string(),client_stats.flag_debug.to_string(),client_stats.is_idr.to_string(),AIMD_MANGER.lock().normalize_delta.to_string(),experiment_target_timestamp
9.0471,5.0179687,7.841756,1.8423439,0.781979,27.5742,54.58915,40,,,,,0,41682,1723190731455527,1712553016739772,1712553016743209,1712553016743254,41682,1,12.919,12.27,0,normal,6,-0.018318835550227768,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,209568237.00855187,209568237.00855187,2.199184055915348,31135.77777777778,2,11666239409820,0,false,0.855169677734375,20240809_160531
9.2078,5.373021,14.098873,0.046875,0.704166,20.282547,54.557186,40,,,,,0,34111,1723190731469946,1712553016758419,1712553016765873,1712553016765954,34111,1,14.419,18.647000000000002,0,normal,6,0.11885046487367876,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,179381413.20405912,179381413.20405912,2.4266997249522135,38706.77777777778,2,11666253365673,0,false,1.0631134033203125,20240809_160531
9.0415,4.8702087,8.283481,1.915521,0.797864,27.467442,54.561817,40,,,,,0,33277,1723190731483462,1712553016770160,1712553016771157,1712553016771198,33277,1,13.516,11.741,0,normal,6,0.26948285610896844,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,214948029.496839,214948029.496839,2.6591076814883747,39540.77777777778,2,11666267174046,0,false,1.0860198974609376,20240809_160531
10.0673,4.709323,8.770448,0.018281,0.709167,27.916803,54.408524,40,,,,,0,30698,1723190731498045,1712553016786502,1712553016786693,1712553016786784,30698,1,14.583,16.342,0,normal,6,0.4520554072929656,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,214948029.496839,214948029.496839,2.8904142945998155,42119.77777777778,2,11666281046546,0,false,1.156854248046875,20240809_160531
9.6736,6.155781,5.437938,0.024634998,0.813907,28.239721,54.42248,40,,,,,0,32499,1723190731512102,1712553016796641,1712553016798741,1712553016798790,32499,1,14.057,10.139,0,normal,6,0.5708045835004081,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,172919120.79086336,172919120.79086336,3.1117440901349838,40318.77777777778,2,11666294900675,0,false,1.1073883056640625,20240809_160531
10.0596,4.72026,5.06776,1.699219,0.83713603,28.445349,54.732227,40,,,,,0,38985,1723190731526189,1712553016811975,1712553016812161,1712553016812210,38985,1,14.087,15.334,0,normal,6,0.660614684038227,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,194570521.33691674,194570521.33691674,3.3182393814148887,33832.77777777778,2,11666308471627,0,false,0.9292449951171875,20240809_160531
9.5383005,4.8677087,5.366939,3.0810409,0.722552,28.478054,54.601593,40,,,,,0,39548,1723190731539228,1712553016824358,1712553016824607,1712553016824653,39548,1,13.039,12.383000000000001,0,normal,6,0.7121477534400606,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,194570521.33691674,194570521.33691674,3.5136161426039765,33269.77777777778,2,11666322354727,0,false,0.9137817382812501,20240809_160531
9.191,5.183854,9.288904,0.027344,1.0275519,26.917313,54.678665,40,,,,,0,45414,1723190731553354,1712553016841347,1712553016842477,1712553016842539,45414,1,14.126,16.989,0,normal,6,0.789823483065698,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,222600908.04847097,222600908.04847097,3.6938125993350184,27403.77777777778,2,11666336061097,0,false,0.752667236328125,20240809_160531
9.557301,5.216145,4.187102,2.36073,1.017291,27.791107,54.716576,40,,,,,0,49183,1723190731567389,1712553016852319,1712553016853145,1712553016853197,49183,1,14.035,10.972,0,normal,6,0.8098005003976367,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,261653977.11543366,261653977.11543366,3.8556555663438,23634.77777777778,2,11666349841173,0,false,0.6491485595703126,20240809_160531
9.9512005,5.312553,8.462702,0.024687,1.1590099,27.46816,54.59571,40,0,,,,0,49865,1723190731581559,1712553016866029,1712553016869407,1712553016869509,49865,1,14.17,13.71,0,normal,6,0.7707353244929663,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,204544375.91280067,204544375.91280067,3.9970543080353864,22952.77777777778,2,11666363777736,0,false,0.6304168701171876,20240809_160531
10.3736,5.729167,7.345758,0.037864,1.099688,25.520855,54.61653,40,,,,,0,46592,1723190731596081,1712553016882945,1712553016884925,1712553016884973,46592,1,14.522,16.916,0,normal,6,0.7620882689857446,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,191227259.92468867,191227259.92468867,4.114194692606242,26225.77777777778,2,11666377206901,0,false,0.7203125,20240809_160531
10.1654,5.018125,5.130648,1.5942711,0.879687,27.863867,59.3634,40,,,,,0,41935,1723190731609496,1712553016893950,1712553016895846,1712553016895896,41935,1,13.415000000000001,11.005,0,normal,6,0.6948684541874223,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,174880312.5902606,174880312.5902606,4.208053798579548,30882.77777777778,2,11666386425703,0,false,0.8482208251953125,20240809_160531
9.7767,5.217709,7.2156854,0.003645,1.078438,26.660769,54.536446,40,,,,,0,45940,1723190731623194,1712553016907498,1712553016912122,1712553016912178,45940,1,13.698,13.548,0,normal,6,0.5655833921756652,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,159619246.50564536,159619246.50564536,4.286629397422144,26877.77777777778,2,11666405012838,0,false,0.7382202148437501,20240809_160531
9.957601,5.154271,10.582602,0.016823,0.99708396,24.66015,54.47713,40,,,,,0,43664,1723190731637245,1712553016923005,1712553016928102,1712553016928198,43664,1,14.051,15.507,0,normal,6,0.5086114764389413,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,137892212.60793674,137892212.60793674,4.343069963147821,29153.77777777778,2,11666418558639,0,false,0.800732421875,20240809_160531
9.7955,5.2270827,8.254985,0.02224,1.180885,26.280684,54.55928,40,,,,,0,42609,1723190731650683,1712553016935264,1712553016940101,1712553016940205,42609,1,13.438,12.259,0,normal,6,0.4098461471265834,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,114801315.01638159,114801315.01638159,4.385604717561412,30208.77777777778,2,11666432524368,0,false,0.8297088623046875,20240809_160531
10.8011,5.6452603,6.139356,0.495677,1.8973961,25.016607,54.535095,40,,,,,0,44367,1723190731666052,1712553016950874,1712553016953706,1712553016953756,44367,1,15.369,15.610000000000001,0,normal,6,0.28059079557767,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,121008347.77402507,121008347.77402507,4.4060695066547195,28450.77777777778,2,11666446383103,0,false,0.7814239501953125,20240809_160531
10.4858,6.027084,8.412444,0.023020001,1.181563,24.995644,53.952156,40,,,,,0,46208,1723190731679263,1712553016964550,1712553016968362,1712553016968466,46208,1,13.211,13.676,0,normal,6,0.15183268014268644,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,107101231.4893559,107101231.4893559,4.419835412642993,26609.77777777778,2,11666460533070,0,false,0.7308593750000001,20240809_160531
10.411799,5.378281,6.639946,0.022552,1.256719,26.818289,54.094482,40,,,,,0,51376,1723190731693171,1712553016979804,1712553016981030,1712553016981105,51376,1,13.908,15.254,0,normal,6,0.060870423487146615,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,114810506.78378409,114810506.78378409,4.416340834840767,21441.77777777778,2,11666474040191,0,false,0.5889160156250001,20240809_160531
10.115001,5.5017176,4.353546,0.017865,0.92390597,28.9125,53.327137,40,,,,,0,58537,1723190731707017,1712553016992653,1712553016993051,1712553016993117,58537,1,13.846,12.849,0,normal,6,-0.03123931364506126,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,119077025.3755779,119077025.3755779,4.40156637510822,14280.777777777781,2,11666487858175,0,false,0.3922332763671876,20240809_160531
9.851399,6.6669273,10.494031,0.020573,1.010365,23.247482,54.249878,40,,,,,0,59638,1723190731720387,1712553017005608,1712553017011302,1712553017011415,59638,1,13.370000000000001,12.955,0,normal,6,-0.14964191839820276,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,95470020.1461335,95470020.1461335,4.375681890963437,13179.777777777781,2,11666500935753,0,false,0.3619934082031251,20240809_160531
9.741,6.865,9.220024,0.026510999,1.202448,24.527515,54.4796,40,,,,,0,61702,1723190731734381,1712553017020214,1712553017023536,1712553017023626,61702,1,13.994,14.606,0,normal,6,-0.29300626840061467,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,107264098.78507736,107264098.78507736,4.338406209269223,11115.777777777781,2,11666514034994,0,false,0.3053039550781251,20240809_160531
10.1684,6.594792,8.122462,0.025052,1.422292,24.026001,54.0072,40,,,,,0,66821,1723190731749000,1712553017033870,1712553017038001,1712553017038071,66821,1,14.619,13.656,0,normal,6,-0.36300923626885323,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,109473004.6465258,109473004.6465258,4.2794202932439696,5996.777777777781,2,11666528380411,0,false,0.1647064208984376,20240809_160531
10.7773,5.444167,6.285502,0.019948,0.852448,27.368109,53.923477,40,,,,,0,59872,1723190731762843,1712553017048992,1712553017050141,1712553017050345,59872,1,13.843,15.122,0,normal,6,-0.3908662173029555,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,113782948.04942405,113782948.04942405,4.208627397868632,12945.777777777781,2,11666542009532,0,false,0.3555664062500001,20240809_160531
10.4216,6.673855,8.862001,0.027552,0.82192695,25.29092,59.29556,40,,,,,0,55574,1723190731776785,1712553017064769,1712553017065033,1712553017065102,55574,1,13.942,15.777000000000001,0,normal,6,-0.2799362406117788,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,117489034.68641873,117489034.68641873,4.124485428115921,17243.77777777778,2,11666550781334,0,false,0.47361450195312504,20240809_160531
10.174299,7.052135,5.098604,0.024375001,0.965105,27.39339,54.045113,40,,,,,0,64371,1723190731790270,1712553017074679,1712553017076267,1712553017076375,64371,1,13.485,9.91,0,normal,6,-0.23757984513333863,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,130225907.7261246,130225907.7261246,4.032951626080792,8446.777777777781,2,11666569736692,0,false,0.23199768066406257,20240809_160531
9.7591,9.277083,8.075444,0.008959,0.82744795,22.654179,53.947514,40,,,,,0,57329,1723190731803600,1712553017090727,1712553017092850,1712553017092928,57329,1,13.33,16.048000000000002,0,normal,6,-0.1535152934941515,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,153524623.33992824,153524623.33992824,3.9363889502147043,15488.777777777781,2,11666583511692,0,false,0.42541198730468754,20240809_160531
9.7516,7.8777084,4.546227,0.011771,0.765417,27.687443,59.271767,40,,,,,0,53750,1723190731817642,1712553017101857,1712553017102996,1712553017103248,53750,1,14.042,11.13,0,normal,6,-0.1263946513188518,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,168606063.97176954,168606063.97176954,3.838423539959885,19067.77777777778,2,11666592418671,0,false,0.5237121582031251,20240809_160531
10.4164,5.8970323,8.458289,0.018489,0.7525,24.864277,53.575787,40,,27.80784,40,43449,0,56556,1723190731832162,1712553017116750,1712553017121843,1712553017121968,56556,1,14.52,14.893,0,normal,6,-0.059071593267103116,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,127968887.28571382,127968887.28571382,3.733914138482334,16261.777777777781,2,11666612014391,0,false,0.44664306640625007,20240809_160531
10.2228,11.406354,56.071186,0.200365,1.133906,29.586079,114.38259,40,0,,,,0,50441,1723190731845715,1712553017172979,1712553017180224,1712553017180591,50441,1,13.553,56.229,0,normal,6,1.2289602340866324,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,104436366.27081022,104436366.27081022,3.6292550872739504,22376.77777777778,2,11666620627220,0,false,0.6145965576171876,20240809_160531
9.6108,9.882551,54.414818,46.934063,0.78921896,32.1215,156.33156,40,,,,,0,51918,1723190731900744,1712553017186136,1712553017188651,1712553017188742,51918,1,55.029,13.157,0,normal,6,2.044515873845156,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,118445465.11341596,118445465.11341596,3.3346256406525954,20899.77777777778,2,11666634184614,0,false,0.5740295410156251,20240809_160531
10.4944,5.685208,5.492925,38.088547,0.78974,31.331453,100.64556,40,,,,,0,49045,1723190731929287,1712553017214173,1712553017216405,1712553017216465,49045,1,28.543,28.037,0,normal,6,2.5753826720671924,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,141581776.49876237,141581776.49876237,3.0358319390370982,23772.77777777778,2,11666703639825,0,false,0.6529388427734376,20240809_160531
9.7654,5.736979,8.077106,23.816929,0.957395,30.449623,82.28483,40,,,,,0,47252,1723190731956352,1712553017241279,1712553017245240,1712553017245289,47252,1,27.065,27.106,0,normal,6,2.823174850801595,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,112459132.17339209,112459132.17339209,2.7633131743410475,25565.77777777778,2,11666736858108,0,false,0.70218505859375,20240809_160531
9.4029,6.585,10.545462,6.819427,0.732448,30.106436,68.43607,40,,,,,0,52353,1723190731983913,1712553017274686,1712553017275822,1712553017275895,52353,1,27.561,33.407000000000004,0,normal,6,2.9612761149027693,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,116993747.18611434,116993747.18611434,2.5212363292548807,20464.77777777778,2,11666765263468,0,false,0.5620819091796876,20240809_160532
10.2526,5.301614,4.998067,0.076771,0.814583,29.465858,54.137993,40,,,,,0,49290,1723190732012186,1712553017296765,1712553017298260,1712553017298367,49290,1,28.273,22.079,0,normal,6,2.9193975898748237,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,137103800.17858288,137103800.17858288,2.3104974668836835,23527.77777777778,2,11666793382351,0,false,0.6462097167968751,20240809_160532
10.468301,5.45125,6.5805416,0.012083,0.93156296,26.71234,54.065777,40,,,,,0,48181,1723190732026746,1712553017311035,1712553017314753,1712553017314801,48181,1,14.56,14.27,0,normal,6,2.7690645524975706,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,131617470.71840346,131617470.71840346,2.161657706849094,24636.77777777778,2,11666807145195,0,false,0.6766693115234376,20240809_160532
9.6271,5.09974,6.259412,1.262135,0.78932303,28.699125,59.31064,40,,,,,0,49046,1723190732039586,1712553017324477,1712553017325870,1712553017325948,49046,1,12.84,13.442,0,normal,6,2.573085403630694,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,134887054.53316686,134887054.53316686,2.0571925337767714,23771.77777777778,2,11666816214726,0,false,0.6529113769531251,20240809_160532
9.5286,5.573073,9.049275,0.076302,1.009896,25.904404,54.445553,40,,,,,0,55007,1723190732053613,1712553017338123,1712553017343062,1712553017343123,55007,1,14.027000000000001,13.646,0,normal,6,2.3178938108901654,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,113474153.88095598,113474153.88095598,1.9845134022268212,17810.77777777778,2,11666834789793,0,false,0.4891876220703126,20240809_160532
9.679099,5.4081774,4.866421,1.635625,0.73286504,28.80838,59.248066,40,,,,,0,52572,1723190732067405,1712553017352236,1712553017352931,1712553017352990,52572,1,13.792,14.113,0,normal,6,2.0704033145824865,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,113474153.88095598,113474153.88095598,1.9365220155624912,20245.77777777778,2,11666843908913,0,false,0.55606689453125,20240809_160532
10.4243,5.416302,22.697355,0.023542,1.06276,24.344807,68.02006,40,,,,,0,56160,1723190732082045,1712553017368679,1712553017386417,1712553017386506,56160,1,14.64,16.443,0,normal,6,1.7792846653176302,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,100631859.49234335,100631859.49234335,1.9069682836374946,16657.77777777778,2,11666862508830,0,false,0.45751953125000006,20240809_160532
10.6531,6.328958,9.933279,6.551927,0.682136,30.383957,77.80396,40,,,,,0,47329,1723190732095919,1712553017387076,1712553017387247,1712553017387296,47329,1,13.874,18.397000000000002,0,normal,6,1.581561567858618,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,100631859.49234335,100631859.49234335,1.8949927389039727,25488.77777777778,2,11666866931820,0,false,0.7000701904296875,20240809_160532
10.3477,5.622865,9.9885235,9.862656,0.809011,30.301647,73.198,40,,,,,0,52557,1723190732109736,1712553017395009,1712553017398437,1712553017398535,52557,1,13.817,7.933,0,normal,6,1.3497896223266665,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,119124411.30481225,119124411.30481225,1.8979234515150334,20260.77777777778,2,11666885426106,0,false,0.5564788818359375,20240809_160532
9.881599,5.362032,8.348902,11.939948,0.893125,29.88965,73.18856,40,,,,,0,47530,1723190732123488,1712553017409894,1712553017410877,1712553017410935,47530,1,13.752,14.885,0,normal,6,1.077258832154326,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,125698207.10274482,125698207.10274482,1.9138202495268537,25287.77777777778,2,11666899313919,0,false,0.6945495605468751,20240809_160532
7.9595,6.796198,7.939063,11.592239,0.922136,29.332298,68.51943,40,,,,,0,164753,1723190732135353,1712553017419187,1712553017424096,1712553017424266,164753,1,11.865,9.293000000000001,0,normal,6,0.7364326224017257,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,142635686.60270536,142635686.60270536,1.9319234051831582,-91935.22222222222,1,11666917837606,0,false,-2.5250762939453124,20240809_160532
8.846,6.6437497,6.115921,13.492656,0.733438,29.200483,73.19835,40,,,,,0,96994,1723190732149667,1712553017433921,1712553017436632,1712553017436725,96994,1,14.314,14.734,0,normal,6,0.36321011356389565,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,169272733.77521768,169272733.77521768,1.9480965482118087,-24176.22222222222,1,11666927057606,0,false,-0.6640197753906248,20240809_160532
9.4761,5.410885,5.71089,15.5381775,0.714219,28.962664,73.23694,40,,,,,0,36985,1723190732163822,1712553017449371,1712553017450019,1712553017450061,36985,1,14.155000000000001,15.450000000000001,0,normal,6,-0.11634768813624204,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,202945414.40820184,202945414.40820184,1.9682173997664536,35832.77777777778,2,11666941023265,0,false,0.9841766357421875,20240809_160532
9.8392,5.3755207,5.5779977,14.976146,0.881718,28.493029,68.407616,40,,,,,0,37250,1723190732178365,1712553017463086,1712553017464802,1712553017464850,37250,1,14.543000000000001,13.715,0,normal,6,-0.6877375926319368,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,248891572.049707,248891572.049707,1.998821710132564,35567.77777777778,2,11666959635161,0,false,0.976898193359375,20240809_160532
9.6442995,5.610677,11.271215,9.745781,0.8075,28.329767,68.36534,40,0,,,,0,35657,1723190732192091,1712553017480694,1712553017483889,1712553017483972,35657,1,13.726,17.608,0,normal,6,-1.4258981523548544,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,202407772.62812248,202407772.62812248,2.049081716096265,37160.77777777778,2,11666973486885,0,false,1.0206512451171876,20240809_160532
9.1291,4.793959,9.938866,16.061146,0.740521,28.283937,73.043724,40,,,,,0,36082,1723190732205324,1712553017489874,1712553017492429,1712553017492473,36082,1,13.233,9.18,0,normal,6,-2.4904166609259133,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,162591901.29354188,162591901.29354188,2.131677335102683,36735.77777777778,2,11666982795583,0,false,1.0089782714843751,20240809_160532
8.995501,7.0345316,11.255373,7.870416,0.885261,28.088436,73.23921,40,,,,,0,39092,1723190732219449,1712553017508263,1712553017512274,1712553017512368,39092,1,14.125,18.389,0,normal,6,-2.245747002197933,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,132101819.50715746,132101819.50715746,2.2730105338600715,33725.77777777778,2,11666996512835,0,false,0.92630615234375,20240809_160532
8.7102995,5.524895,4.863811,16.561356,0.872812,27.998428,73.249,40,,,,,0,35672,1723190732232651,1712553017518182,1712553017519104,1712553017519173,35672,1,13.202,9.919,0,normal,6,-2.0775096136559967,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,146501965.42685947,146501965.42685947,2.336267684031347,37145.77777777778,2,11667010327572,0,false,1.0202392578125001,20240809_160532
9.1381,5.541719,15.0588,6.606041,0.929219,27.735924,73.3079,40,,,,,0,31678,1723190732247144,1712553017538835,1712553017543109,1712553017543210,31678,1,14.493,20.653,0,normal,6,-1.7674575660622813,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,117742577.67167418,117742577.67167418,2.3881181253395956,41139.77777777778,2,11667024139109,0,false,1.129937744140625,20240809_160532
9.653501,4.859166,5.5433016,16.547499,0.680782,28.058752,68.4325,40,,,,,0,33156,1723190732261183,1712553017545547,1712553017547672,1712553017547761,33156,1,14.039,6.712,0,normal,6,-1.5667430214421831,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,133684110.71943718,133684110.71943718,2.431824599440923,39661.77777777778,2,11667042610657,0,false,1.08934326171875,20240809_160532
9.0902,5.11823,3.3934162,17.677084,0.685833,27.992973,68.54454,40,,,,,0,30919,1723190732275166,1712553017559551,1712553017560261,1712553017560323,30919,1,13.983,14.004,0,normal,6,-1.2700443870830207,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,143399981.10690036,143399981.10690036,2.463997969697347,41898.77777777778,2,11667056453564,0,false,1.1507843017578125,20240809_160532
9.098,4.836823,7.518195,15.649739,1.016094,27.494635,68.457184,40,,,,,0,31049,1723190732288365,1712553017573858,1712553017576651,1712553017576691,31049,1,13.199,14.307,0,normal,6,-1.0414927303558486,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,119500483.375663,119500483.375663,2.485200135160126,41768.77777777778,2,11667070297903,0,false,1.1472137451171875,20240809_160532
8.5539,4.966042,3.4833999,19.240728,1.038698,27.386488,68.55695,40,,24.812912,32,48462,0,29103,1723190732301945,1712553017586749,1712553017586908,1712553017586954,29103,1,13.58,12.891,0,normal,6,-0.9143598676019086,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,119500483.375663,119500483.375663,2.5314051836570703,43714.77777777778,2,11667084108958,0,false,1.2006622314453126,20240809_160532
9.0096,5.736407,7.9085503,14.471561,0.900521,28.123274,68.35802,40,,,,,0,31678,1723190732316540,1712553017602158,1712553017604178,1712553017604234,31678,1,14.595,15.409,0,normal,6,-0.837524294017326,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,129151678.46246076,129151678.46246076,2.606247497841446,41139.77777777778,2,11667097985355,0,false,1.129937744140625,20240809_160532
9.4337,5.132917,6.8540688,14.229062,0.960886,28.264204,73.28754,40,,,,,0,32486,1723190732330468,1712553017614973,1712553017618719,1712553017618767,32486,1,13.928,12.815,0,normal,6,-0.8494699976499345,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,116943774.3566587,116943774.3566587,2.7075445705964456,40331.77777777778,2,11667107166189,0,false,1.107745361328125,20240809_160532
9.4086,5.3632817,8.661225,12.544739,0.892188,28.499903,73.18824,40,,,,,0,33200,1723190732344661,1712553017630172,1712553017633903,1712553017633943,33200,1,14.193,15.199,0,normal,6,-0.9135339502944864,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,99732157.61162335,99732157.61162335,2.834553634358103,39617.77777777778,2,11667121024308,0,false,1.088134765625,20240809_160532
8.7792,5.179688,6.190219,1.223697,0.973334,29.001657,63.94259,40,,,,,0,23089,1723190732371805,1712553017658499,1712553017658673,1712553017658753,23089,1,27.144000000000002,28.327,0,normal,6,-0.9057842785917073,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,99732157.61162335,99732157.61162335,2.9498272390288713,49728.77777777778,2,11667143985241,0,false,1.3658416748046875,20240809_160532
8.778999,5.512292,5.563104,1.5122919,1.083802,28.91616,54.507153,40,,,,,0,30725,1723190732385509,1712553017671742,1712553017671944,1712553017671995,30725,1,13.704,13.243,0,normal,6,-0.7754089967219198,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,99732157.61162335,99732157.61162335,3.09028079372785,42092.77777777778,2,11667167142796,0,false,1.1561126708984375,20240809_160532
8.6277,5.844115,4.809723,2.163906,0.97224,29.060005,59.284588,40,,,,,0,29752,1723190732399643,1712553017684258,1712553017684810,1712553017684869,29752,1,14.134,12.516,0,normal,6,-0.7080781570867369,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,99732157.61162335,99732157.61162335,3.2524282152122614,43065.77777777778,2,11667176393317,0,false,1.1828369140625001,20240809_160532
9.416,5.172396,5.8253484,1.319219,1.003906,29.273754,54.316727,40,,,,,0,30228,1723190732413896,1712553017698590,1712553017699944,1712553017700031,30228,1,14.253,14.332,0,normal,6,-0.6598880304932162,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,105116273.4348334,105116273.4348334,3.434936938207188,42589.77777777778,2,11667195029544,0,false,1.16976318359375,20240809_160532
9.521701,5.121666,5.880232,0.781875,1.025209,29.285389,54.59867,40,,,,,0,32705,1723190732427603,1712553017711816,1712553017714425,1712553017714472,32705,1,13.707,13.226,0,normal,6,-0.7014097983767198,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,91648869.80477913,91648869.80477913,3.622488014124934,40112.77777777778,2,11667208697513,0,false,1.1017303466796875,20240809_160532
9.0835,5.483177,5.917769,0.187656,0.905156,29.343803,59.265263,40,,,,,0,28189,1723190732441026,1712553017726911,1712553017728570,1712553017728659,28189,1,13.423,15.095,0,normal,6,-0.7733292669185097,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,103708455.0622398,103708455.0622398,3.7966769516161576,44628.77777777778,2,11667217913919,0,false,1.2257659912109375,20240809_160532
8.8013,5.427604,5.421852,2.69125,0.925521,29.479925,59.17435,40,,,,,0,28017,1723190732454641,1712553017739677,1712553017739862,1712553017739940,28017,1,13.615,12.766,0,normal,6,-0.8650802418559154,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,103708455.0622398,103708455.0622398,3.959931644533364,44800.77777777778,2,11667231705435,0,false,1.2304901123046876,20240809_160532
8.6021,6.5037503,13.073354,0.021302,0.83453095,23.145237,54.033672,40,,,,,0,36518,1723190732468565,1712553017753418,1712553017761721,1712553017761850,36518,1,13.924,13.741,0,normal,6,-0.9909241101126417,43.2,increase,increase,0,0,0,0,inf,false,,2.1434375,139305532.09507024,92385290.08932279,92385290.08932279,4.109485108066188,36299.77777777778,2,11667250146765,0,false,0.9970031738281251,20240809_160532
